id,name,artists,time_signature,tempo,valence,liveness,instrumentalness,acousticness,speechiness,mode,loudness,key,energy,danceability
6zmayRg1p6jqkSNqEG2Tiu,Amor Fati,Epik High,4,94.229,0.629,0.0852,0.0,0.07400000000000001,0.0572,1,-5.249,1,0.8270000000000001,0.8029999999999999
5U7tpgpGPatDwrpUn5MuZg,Born Hater,Epik High,4,97.97,0.87,0.313,0.0,0.0271,0.315,0,-5.516,10,0.7759999999999999,0.7879999999999999
0pfqYnXboTgSMBObxO6w4j,Lesson 5 (Timeline),Epik High,4,94.045,0.75,0.297,0.000459,0.0989,0.188,1,-4.626,1,0.67,0.8190000000000001
6UDSxBNbxg7DSRbx9fGvFK,Life Is Good,Epik High,4,90.03299999999999,0.79,0.0792,8.35e-06,0.0549,0.0871,0,-5.1160000000000005,1,0.764,0.691
6xQuo2abg2I5Hcbf0HhD2n,Eyes Nose Lips,Epik High,4,144.005,0.324,0.141,0.0,0.28300000000000003,0.108,1,-6.377999999999999,0,0.575,0.687
5wYAfjPChvnZQJVRzbCWv4,신발장 Shoebox,Epik High,4,100.015,0.0522,0.153,0.00137,0.145,0.0413,0,-8.45,8,0.615,0.6679999999999999
4Sg70hPGA5zrbAhFYycOXN,UP,Epik High,4,127.989,0.568,0.32,0.0,0.0265,0.0534,1,-3.934,2,0.9,0.745
6TIDaGS7X7bsZyg4VzR9gv,Don't Hate Me,Epik High,4,156.016,0.541,0.108,0.0,0.0209,0.067,0,-6.565,1,0.736,0.598
24alBNZB7pae16SJlgs9R9,사랑한다면 해선 안될 말 Wrong,Epik High,4,127.967,0.97,0.106,1.45e-06,0.0229,0.0279,1,-6.416,1,0.752,0.695
1JhztOTG8OBOrC6myRrnZs,춥다 It’s Cold,LEE HI,4,111.988,0.425,0.0957,0.0,0.514,0.0408,1,-5.695,6,0.66,0.759
3pwtYtPjsWaBjahLsIPagB,아까워 You Don't Deserve her,Epik High,4,102.977,0.631,0.268,0.000368,0.106,0.133,0,-4.457,1,0.685,0.856
0sHjdQxrCjyrMzKKCCUWkF,악당 The Bad Guy,Epik High,4,150.011,0.8640000000000001,0.194,0.0,0.00463,0.0633,1,-4.79,6,0.913,0.7
3Cu2cZW292bhfGEl7j6plB,Kill This Love,Epik High,4,140.03,0.34,0.0893,0.0,0.0551,0.0891,0,-4.942,7,0.8109999999999999,0.521
0EzaUUqBHH4T4QuuQJ1TuJ,New Beautiful,Epik High,4,131.953,0.733,0.318,0.0,0.000958,0.0632,1,-5.749,2,0.6990000000000001,0.589
3kSPk6WnPjKF5tvoU0FjiJ,서랍,Epik High,4,174.253,0.0475,0.103,0.926,0.882,0.0297,0,-18.282,8,0.104,0.396
3kUJ9u148oaHwdKFT45qb3,Run,Epik High,4,79.983,0.563,0.103,2.23e-06,0.0699,0.0717,1,-5.056,9,0.928,0.605
7q72vMxEJ1Yo8iARHrhppO,바보 (feat. Bumkey),Epik High,4,119.994,0.795,0.119,0.0001,0.0509,0.163,1,-7.8,0,0.623,0.892
6MuZfRhS5xIUiKRBFYax8j,Wordkill,Epik High,4,113.033,0.847,0.042,0.0116,0.175,0.0511,1,-5.775,10,0.792,0.929
50atEBqaPTx6vUK1swNucO,Blossom,Epik High,4,195.981,0.359,0.138,0.945,0.000831,0.277,0,-9.969,4,0.498,0.8009999999999999
6F2bbMG94rvmtNYdZpyvPU,비늘 (feat. Yankie),Epik High,4,112.985,0.284,0.118,0.0223,0.00873,0.0787,1,-7.686,2,0.7909999999999999,0.96
4gPEqF5J31qou6bVSMWmGZ,잡음,Epik High,4,95.986,0.397,0.076,0.0566,0.0013800000000000002,0.0892,1,-6.289,0,0.6609999999999999,0.685
0c1MIf1r9Yk8pRfg5xTKlQ,Coffee (feat. 성아),Epik High,4,124.997,0.435,0.314,0.0,0.0067,0.056,1,-11.267,2,0.517,0.738
3pEnw8lI3cmoItuKfVysWX,Over,Epik High,4,87.01,0.135,0.0847,8.37e-05,0.0657,0.35200000000000004,1,-7.812,5,0.5489999999999999,0.905
1B340vHerP8QuUwgosGl8C,숲,Epik High,4,174.25799999999995,0.18,0.393,0.913,0.0406,0.0547,0,-10.627,8,0.467,0.607
6RYZE2t5h6mMXPkKDimDw9,Oceans. Sand. Trees.,Epik High,4,125.412,0.0385,0.122,0.944,0.994,0.06,0,-20.703000000000007,9,0.0468,0.487
4sp7kQ5KZReZxewpMwXoyY,Slow Motion,Epik High,4,134.975,0.0449,0.103,0.341,0.0135,0.071,0,-8.964,4,0.8079999999999999,0.742
03FSvQndRJdXpusKKWln9u,선물 Gift (feat. 박지윤 Park JiYoon),Epik High,4,124.992,0.17,0.133,1.12e-05,0.209,0.0572,0,-7.59,6,0.8809999999999999,0.8059999999999999
3jLezphyPbD2l1ZQxsY9eu,No More Christmas,Epik High,4,89.988,0.636,0.175,0.0013,0.014,0.103,1,-8.999,1,0.56,0.722
1srJk5j6WFdAeijYglaTnX,Maze (feat. Dumbfoundead & MYK),Epik High,4,94.007,0.7490000000000001,0.152,2.2e-05,0.121,0.16699999999999998,0,-6.5870000000000015,10,0.632,0.823
76xwXBWQtmkaD5DT99epEZ,통기타 The Guitar Man (Skit),Epik High,4,89.30799999999998,0.34700000000000003,0.241,0.0,0.789,0.698,0,-13.584,4,0.28600000000000003,0.596
70wgZo68FchHLJlGnCvvSK,트로트 Trot,Epik High,4,99.967,0.7290000000000001,0.0986,0.0,0.0297,0.0344,0,-7.775,4,0.597,0.782
2tGdEFIuxRfaNiHGIdymcf,Emologue,Epik High,4,144.19,0.275,0.108,8.05e-05,0.969,0.0874,0,-17.935,10,0.155,0.695
0IqaDXNKTDSTeFIeZlUBmx,Excuses (feat. MYK),Epik High,4,94.0,0.923,0.0706,0.57,0.108,0.0414,0,-4.842,1,0.662,0.8009999999999999
1efw7yjxUtpPNz2dvQmAjB,Moonwalker,Epik High,4,149.976,0.7559999999999999,0.444,0.0006230000000000001,0.0371,0.0967,1,-7.505,7,0.775,0.7390000000000001
4Sts2c55UNwph3oS8wpWck,Breathe (Mithra's Word) [feat. 한희정 Han HeeJung],Epik High,4,86.993,0.672,0.0819,7.65e-06,0.412,0.0981,0,-9.556,1,0.451,0.789
